epoch,lr,epoch_seconds,elapsed_seconds,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,val_jaccard,val_pixel_accuracy
1,0.0001,29.711615300009726,29.711966999981087,3.0653859206608365,0.16091342618292215,0.09554938536086145,2.512417197227478,0.24161514578534404,0.15860152900209,0.15860152900209,0.6820469447544643
2,0.0001,14.070406100014225,44.065589299978456,2.2784669803721562,0.3638795524664804,0.24548346399338875,2.1004811440195357,0.39120528493541223,0.27551601032134543,0.27551601032134543,0.7432341076078869
3,0.0001,16.246686200000113,60.64108000000124,1.8959810244185584,0.49250047821905174,0.3519747846934587,1.9813240766525269,0.4155187601927291,0.29513394349471495,0.29513394349471495,0.7538035074869792
4,0.0001,17.97612469998421,78.87432219999027,1.6635860289846147,0.6062513818430387,0.44883028569158007,1.9609694480895996,0.4454610870065337,0.3194698728784738,0.3194698728784738,0.7627511160714285
5,0.0001,17.654893700004322,96.7374867000035,1.4358153662511282,0.6886214524897895,0.5361724504610202,1.8544410126549857,0.45642402203868493,0.32908204283932874,0.32908204283932874,0.7737236386253721
6,0.0001,17.185077900008764,114.14932009999757,1.2792642201696123,0.7333982575629993,0.587825198111768,1.977027143750872,0.4479241201642788,0.32203175855866184,0.32203175855866184,0.7578095935639881
7,0.0001,17.626130099990405,131.7763142999902,1.212494256240981,0.7549989709025715,0.613687372905559,1.8725340706961495,0.4688598882272473,0.338538533991287,0.338538533991287,0.7750871930803571
8,0.0001,17.613713700004155,149.66056059999391,1.1198725838746344,0.7763981340583271,0.6420589590242508,1.873145009790148,0.46826339989150806,0.341257357141764,0.341257357141764,0.7760224841889881
9,0.0001,17.1624407999916,166.82452239998383,1.0643986112305097,0.7967619082932101,0.667921865866694,1.853947034903935,0.48691361461916005,0.3594136003474826,0.3594136003474826,0.7951269240606399
10,0.0001,16.592431099998066,183.6214295999962,0.9676856728536742,0.8194682792265408,0.6995153996050886,1.7981883883476257,0.494765728584163,0.36384053137990446,0.36384053137990446,0.7959985642206101
11,0.0001,17.163429299980635,201.0008959999832,0.9153601282409259,0.8364789592513238,0.7237017564976242,1.8088454689298357,0.5006135880951617,0.37248302556189616,0.37248302556189616,0.802643548874628
12,0.0001,17.067933000013,218.29332589998376,0.8860649732606751,0.8445637379492398,0.735776740483492,1.8735110333987646,0.4887322279802288,0.3586788423164861,0.3586788423164861,0.7877483549572173
13,0.0001,16.765563400025712,235.06080409997958,0.8358495267374175,0.8552790547459993,0.7511761394838089,1.9013585107667106,0.490891277475447,0.36187204698846104,0.36187204698846104,0.7975138346354167
14,0.0001,17.376313899992965,252.43799629999558,0.8059318746839251,0.8625912582875411,0.7626163418727541,1.8344224861689977,0.4907953208852502,0.3639219610045588,0.3639219610045588,0.7992943173363095
15,0.0001,17.49185129997204,269.93103429998155,0.7674183675221035,0.8729399482280065,0.7784160913946658,1.8240709134510584,0.5006632556894599,0.37217339278754785,0.37217339278754785,0.8068883986700148
16,0.0001,17.315684100001818,287.4946737999853,0.7472258050526891,0.8773749959304079,0.7847412290817762,1.8590689216341292,0.5063171131711476,0.377118833026464,0.377118833026464,0.7993889218284971
17,0.0001,16.83465000000433,304.56329489999916,0.7437650108976024,0.8811154595662672,0.7906769407132905,1.819873911993844,0.5037770173508941,0.373272389903014,0.373272389903014,0.805351329985119
18,0.0001,17.621889400004875,322.18648949998897,0.7170071750879288,0.8821835312405122,0.7924757232576768,1.8209358198302132,0.5050957518987463,0.377346573032843,0.377346573032843,0.8057836623418899
19,0.0001,18.109335299988743,340.2978376999963,0.6991195923515728,0.8897807230551064,0.8046891592398479,1.8222051092556544,0.5124377488787536,0.3856536909262285,0.3856536909262285,0.8137794131324405
20,0.0001,16.890601099992637,357.4004405000014,0.6667618719594819,0.8933260246119985,0.8101767882428045,1.8535740375518799,0.5065968350401104,0.37970109161285487,0.37970109161285487,0.8080463227771577
21,0.0001,18.196838599978946,375.59846149999066,0.667805443917002,0.8953867313521046,0.8136046447940853,1.8191069790295191,0.5110933486989976,0.38273560099582565,0.38273560099582565,0.8105763753255208
22,0.0001,17.230481700011296,392.83002959997975,0.6289552386317935,0.9028924607362068,0.8256049319134383,1.7968147822788783,0.5265344366817375,0.3973011950631005,0.3973011950631005,0.8132447742280506
23,0.0001,17.075349499995355,410.1623577999999,0.6256203092634678,0.9045266466285962,0.828410138859921,1.8551001974514552,0.5198040569157344,0.3930786053425048,0.3930786053425048,0.8146453857421875
24,0.0001,16.327911100001074,426.49190510000335,0.5879608100014073,0.9087085677288732,0.8352053201506795,1.8486632364136832,0.5158943331840694,0.3873307531451846,0.3873307531451846,0.8142724900018601
25,0.0001,17.76307889999589,444.25732800000696,0.6011294557579926,0.9083577621710229,0.8345358421160892,1.9003353374344962,0.5101301388406865,0.3813767647249076,0.3813767647249076,0.8045985630580357
26,0.0001,16.673047399992356,460.93311139999423,0.5826923687543187,0.9130576987197415,0.8422529066946359,1.872203528881073,0.5171018198927856,0.39013888536526087,0.39013888536526087,0.8151232038225447
27,0.0001,16.969895499991253,477.90471740000066,0.5793282591870853,0.9139410643266939,0.8438311426636396,1.8486288615635462,0.5159582309223532,0.38798365148762726,0.38798365148762726,0.8147921607607886
28,5e-05,17.33882440000889,495.2450186999922,0.5807806737720966,0.9134499152494009,0.8429045252949677,1.8592330472809928,0.5182720579605045,0.39005591223298713,0.39005591223298713,0.8144496372767858
29,5e-05,16.654328300006455,511.90141399999266,0.5753700658679008,0.9158027899959276,0.8468317728083626,1.8443058473723275,0.5240113468713361,0.3981042568723327,0.3981042568723327,0.8202399844215029
30,5e-05,17.306801099999575,529.2096157000051,0.5431783039655004,0.9267364277479122,0.8650850893834766,1.8373946632657732,0.527556586293834,0.40113269533739276,0.40113269533739276,0.8227504185267858
31,5e-05,16.16460420002113,545.6090621000039,0.5471427280988012,0.925433664240432,0.8629764628584388,1.8240379691123962,0.5306643770070557,0.4047109774702601,0.4047109774702601,0.8226646786644345
32,5e-05,17.435060899995733,563.3521245000011,0.5316130476338523,0.9272027238359916,0.8659758912586036,1.8622923237936837,0.5227041071078126,0.39541286734464537,0.39541286734464537,0.8186151413690477
