epoch,lr,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,val_jaccard,val_pixel_accuracy
22,0.0001,0.8093119710683823,0.842273425256195,0.7357897038865283,1.9130895733833313,0.4574995772797201,0.3448973630693651,0.3448973630693651,0.8111726306733631
23,0.0001,0.7894698051469666,0.8531161629395831,0.751824509040154,1.9603941951479231,0.46737333434123784,0.3421492280292032,0.3421492280292032,0.7896289643787202
24,5e-05,0.7541478765862328,0.8659936510828659,0.7693250515994166,1.978143845285688,0.46686074808408234,0.3427680990594158,0.3427680990594158,0.7820483979724703
25,5e-05,0.6916385101420539,0.8833414936558713,0.7953395819284882,1.9417735508510046,0.46364837037135676,0.34553730586711934,0.34553730586711934,0.8031719389415922
26,5e-05,0.6438730167491096,0.8997461644929963,0.8215384063736091,1.9379256197384425,0.4782501106628302,0.35742784973404135,0.35742784973404135,0.8066781180245536
27,5e-05,0.6294096293193954,0.9071363358539624,0.8330856849862124,1.9297072035925729,0.47554514998853453,0.3550900156491094,0.3550900156491094,0.8073685418991815
28,5e-05,0.6035418648804937,0.9111969286248098,0.8397332288707824,1.9157759206635612,0.4856316223436353,0.36163483611378705,0.36163483611378705,0.8071476527622767
29,5e-05,0.5783484705856868,0.9127057680644354,0.8421395117527288,1.9381779432296753,0.4787051692625947,0.3579230134747606,0.3579230134747606,0.8105072021484375
30,5e-05,0.5758988953062466,0.9145426780811238,0.8451124550964931,1.9528467484882899,0.4799995056722291,0.3578239281420931,0.3578239281420931,0.8092587425595238
31,5e-05,0.5687897003122738,0.9162540486016814,0.8481169991508656,1.9723878247397286,0.4783900249910824,0.355691805008055,0.355691805008055,0.8071839832124256
32,5e-05,0.5723165385425091,0.9173603284694425,0.8499791646325758,2.0392451967511858,0.4729927027645815,0.35347614957682155,0.35347614957682155,0.8064052036830357
33,5e-05,0.5419384682817119,0.9189958940902011,0.8525847427426565,1.9874912074634008,0.47489110695537323,0.352672498327094,0.352672498327094,0.8075968424479166
34,2.5e-05,0.556740900767701,0.9181578457213165,0.8511505441823698,2.070336069379534,0.47231087627743445,0.3497428012049555,0.3497428012049555,0.8022867838541666
35,2.5e-05,0.5210021792777947,0.9258115376542118,0.8639220408838002,2.036933660507202,0.47450319143447456,0.352826132160347,0.352826132160347,0.8053306942894345
36,2.5e-05,0.49571667718035833,0.9323700842563779,0.8749531372492384,2.0857995663370406,0.46923525554375584,0.34747160719440784,0.34747160719440784,0.8022513253348215
37,2.5e-05,0.5149237705128533,0.9316853903619725,0.8737063284515775,2.070936782019479,0.46706189339095866,0.345501574104354,0.345501574104354,0.8011018298921131
38,2.5e-05,0.49982941736068043,0.9337721324463772,0.8773776763928255,2.050079439367567,0.4740142861012239,0.3522356162441727,0.3522356162441727,0.8047742571149553
39,2.5e-05,0.492797812713044,0.934210559527544,0.8781642117517637,2.0434972814151218,0.47486500058706144,0.3513784731216119,0.3513784731216119,0.8026057652064732
40,1.25e-05,0.5014730840921402,0.9361888477653086,0.8814963377373891,2.0915961606161937,0.46694307422649606,0.34840320370334166,0.34840320370334166,0.8062655494326637
41,1.25e-05,0.4806816205382347,0.9364307369272782,0.8819349297888628,2.1165608508246287,0.4649380290591242,0.34544414754776454,0.34544414754776454,0.8042740594773066
42,1.25e-05,0.4935333696859224,0.9384293383163365,0.8853510074093464,2.0308390855789185,0.4741325933515112,0.35224850142105374,0.35224850142105374,0.8065855480375744
43,1.25e-05,0.4739825486072472,0.9390544437219576,0.886464148086087,2.117907779557364,0.4723456582901313,0.3499923503514729,0.3499923503514729,0.8035333542596726
