epoch,lr,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,val_jaccard,val_pixel_accuracy
15,0.0001,1.1743206935269492,0.6871622742857747,0.5746694575735977,2.1396895987646922,0.4417328092534914,0.31309208583312,0.31309208583312,0.7434539794921875
16,0.0001,1.097700793828283,0.7253367449353518,0.6128981605376591,2.0402804613113403,0.4753909536374572,0.34614806616058075,0.34614806616058075,0.7677783784412202
17,0.0001,1.0385686265570777,0.7501846214009744,0.6392298653436638,2.0607065047536577,0.4768646057768269,0.3459459737076023,0.3459459737076023,0.7612932477678571
18,0.0001,1.005428480250495,0.7864333422739743,0.6713257823071251,2.1239191123417447,0.4761441781809926,0.34096442283198614,0.34096442283198614,0.7486044747488839
19,0.0001,0.9596548272030694,0.7965899516916779,0.682342593183569,2.086604578154428,0.48427111796757977,0.3503784535705681,0.3503784535705681,0.7644352504185268
20,0.0001,0.9402188435196877,0.8182275018553367,0.7036385861755438,2.0844602584838867,0.4923858975595479,0.3478475460632012,0.3478475460632012,0.7486140659877232
21,0.0001,0.9037006571888924,0.8320737791197761,0.7213998544382588,2.028846953596388,0.5023303502902218,0.36952910516076864,0.36952910516076864,0.780473400297619
22,0.0001,0.8357076304299491,0.8487556126136363,0.744592350702329,2.1107389671461925,0.47982985116781884,0.34453129015789713,0.34453129015789713,0.7627557663690476
23,0.0001,0.8137584318007741,0.8541301564107002,0.7523259009799873,2.2088571701731,0.4641536850059817,0.33012051293290817,0.33012051293290817,0.7571822393508184
24,0.0001,0.7590201326778957,0.8648818845983002,0.7686249630227059,2.2469825744628906,0.4596678350554202,0.32624775933928957,0.32624775933928957,0.7558149065290178
25,0.0001,0.7370838522911072,0.8740925131843066,0.7822830506227376,2.1262166585241045,0.4943617494555265,0.3574153011437379,0.3574153011437379,0.7656441824776786
26,0.0001,0.7045012818915504,0.8827951765222408,0.7953536486694853,2.1731403980936324,0.4894918186797349,0.3549366788761112,0.3549366788761112,0.7744931175595238
27,5e-05,0.7109527151499476,0.8761672020797688,0.7851703041006094,2.204703050000327,0.4987436050499453,0.3660422954149745,0.3660422954149745,0.777157447451637
28,5e-05,0.6557716014129775,0.8917318203635056,0.8082593375484931,2.0979040265083313,0.508238460069609,0.3723562566745077,0.3723562566745077,0.7829095749627977
29,5e-05,0.6004469985408443,0.9087970136712161,0.8359266152267197,2.1489177942276,0.5066824652057775,0.3717523526859168,0.3717523526859168,0.7854830787295387
30,5e-05,0.5915067414087909,0.9143725127644108,0.8451706978321868,2.1274037957191467,0.5108258315611383,0.37489935274735176,0.37489935274735176,0.7857995896112351
31,5e-05,0.5734876058995724,0.9176477222759984,0.8505074429539262,2.178358393056052,0.5004014022631471,0.3664201101921853,0.3664201101921853,0.7849203927176339
32,5e-05,0.5742649286985397,0.9174506118630941,0.849821158240107,2.3152505925723483,0.48364420815316717,0.35178149152034127,0.35178149152034127,0.7773890904017857
33,5e-05,0.5560648941567966,0.9220996455721676,0.8578036436215399,2.2329121913228716,0.4986066342321063,0.36219331027713303,0.36219331027713303,0.7765257335844494
34,5e-05,0.5739887830402169,0.9202779084216222,0.8542465213179953,2.302972742489406,0.4923061363434994,0.3619630296916593,0.3619630296916593,0.7860024588448661
35,5e-05,0.5589433147438935,0.9233995836194191,0.8599224950372856,2.228450741086687,0.4990932841476311,0.36267772789064334,0.36267772789064334,0.7775410970052083
36,2.5e-05,0.5335178327347551,0.9240703658244729,0.8610156440695452,2.246877772467477,0.4978445832109519,0.36515536516932084,0.36515536516932084,0.7831156412760417
37,2.5e-05,0.5323081644518035,0.9284062482057003,0.8682124213858561,2.2365592973572865,0.5011715260640146,0.36810168442746877,0.36810168442746877,0.7860560825892857
38,2.5e-05,0.5190510989299842,0.9329332523025311,0.8760284924014058,2.3302774599620273,0.4848321705769569,0.3551286433333021,0.3551286433333021,0.7825238909040179
39,2.5e-05,0.49145124959094183,0.9357069848016673,0.8807378161234081,2.2884868468557085,0.49086617990464154,0.35911166160988306,0.35911166160988306,0.7802128383091518
40,2.5e-05,0.48851995915174484,0.9369256197457302,0.8829267512010505,2.2880630493164062,0.4922876457227281,0.3594418891674235,0.3594418891674235,0.7805697486514137
41,2.5e-05,0.49711271268980844,0.9368870978287426,0.8828287884444272,2.3222294620105197,0.49315955537097494,0.36077834611700915,0.36077834611700915,0.7822517031715029
42,1.25e-05,0.4855769675757204,0.9368771257194282,0.882759773811267,2.336681306362152,0.4939897745436923,0.36155308092811556,0.36155308092811556,0.7831981840587797
43,1.25e-05,0.4896265449268477,0.9378570315328288,0.8844729894487057,2.3377415112086704,0.48688140381353073,0.356092783040806,0.356092783040806,0.7826097760881696
44,1.25e-05,0.4868396094867161,0.9366544314100215,0.8821111322104075,2.3101556386266435,0.49464113932907045,0.36153088656900945,0.36153088656900945,0.7810086204892113
45,1.25e-05,0.48122155240603853,0.9418080654012629,0.8913178942663886,2.3601773296083723,0.4840666951169493,0.3530244630324967,0.3530244630324967,0.7810754685174851
