epoch,lr,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,val_jaccard,val_pixel_accuracy
1,0.0001,3.2929585107735226,0.07531391159548179,0.04429932708796753,3.1828019448689053,0.11051272735254128,0.06779555217604008,0.06779555217604008,0.41155773344494045
2,0.0001,2.8167042647089278,0.1676895877142221,0.11116407745974115,2.911961708750044,0.18302788976151857,0.11810015350817803,0.11810015350817803,0.5352991013299851
